id,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
851,24.3850160773,24.921493184299997,24.5538195767,24.779566944299997,24.7496712527,24.366075594899996,24.4604656771,24.7414256193,24.601208729699998,24.7030318785,24.4461157331,24.5903622507,24.6463681416,24.696966804299997,24.865005616399998,24.529951936999996,24.7311296677,24.373577537,24.6333402358,24.735992139
852,24.271217087100002,24.7713779218,24.641044318400002,24.1921520998,24.52101838443793,24.486828163167047,24.288239584299998,24.568781690599998,24.4772049825,24.3818247242,24.9109509427,24.5444201499,24.8029807959,24.420177569099998,24.845671908299998,24.7368295077,24.788141898000003,24.276192846199997,24.3811150117,24.439601212600003
861,22.995609467199998,22.6634868523,23.015551128600002,23.017325047600004,23.0223107066,22.8421990692,23.113693244,22.6987546672,22.4948923879,22.7440839272,23.0182062605,23.237696204899997,22.9203263089,22.810926420999998,23.126742633600003,22.9753892328,23.2257484253,22.506917679,23.2490397798,23.158370586599997
864,21.822174135300003,22.6165458202,22.194829251199998,22.3264525075,22.437949818299998,22.340152808800003,22.269350776,22.490382351399997,22.7572770828,22.578756620500002,22.807312950900002,22.316811810999997,22.652526479899997,22.4154420025,22.6530478528,22.5804297262,22.6349094636,22.454817456,22.5040868771,22.364923807100002
873,24.132524790237625,23.654470056199997,24.9582559849,23.775442022600004,24.783288376399998,22.973623043099998,24.110441051373655,24.634665058499998,24.7369958772,24.6478862056,24.1887684354,24.3230784877,23.659574463600002,23.5646581729,24.403960094600002,24.9919100448,23.990516492199998,24.813848379899998,24.8184114187,24.459332598699998
874,24.603192754699997,22.739139030700002,23.160789386799998,23.79357265502419,22.438050685100002,22.2761935015,23.2936471175,25.5797703096,23.581314471497183,23.5285943577,24.428312619,23.690129926686513,23.439057824299997,23.3510637893,25.3276838101,23.748803790711534,23.566255760427097,22.590744555700002,24.098079189,23.8249153081
876,23.1910147669,22.9613728226,22.996741978699998,23.816593258,22.9092531808,23.2552974879,23.5394844592,23.6446091004,23.4466141514,23.6283524978,23.3683598576,22.818777797600003,23.9813416565,22.789243683899997,23.4025807725,23.126936023899997,23.2528932857,23.415026111,23.892787177800002,23.336652748200002
877,25.1606336938,24.3578668772,25.486232243499998,26.4794083271,24.4986962205,23.385435969899998,24.686949306,25.974631620500002,25.0431585484,24.608097398600002,25.2964249373,24.706615141300002,23.867009657399997,24.282980032199998,25.065188492466966,25.748631383699998,24.4553957585,25.2063062095,25.5967756758,25.5565073864
878,25.6317047809,24.755187674200002,25.841166672600004,27.1010123271,25.463842993194326,24.146514185700003,25.1141292985,26.6677504715,25.537506301799997,25.438700528782537,25.7150163924,25.57866206058673,24.597739453600003,25.004208913600003,26.7103774177,26.180241002,25.0780473885,25.6207361204,25.638054588692775,25.625601563492644
879,24.39158309912482,24.184802201300002,24.8212430019,25.8128787474,24.2928957868,22.9862462214,24.6532716537,24.55749263902463,24.7695189079,24.261538998699997,24.570873235500002,24.4684861819,24.370848705315318,24.003143886700002,24.475693661322865,24.618594521461574,24.2999619571,24.464405198690297,25.0454356445,24.541799146763136
880,23.9868572188,23.714208223099998,23.9331906641,24.496253235900003,23.6078631128,24.1451545392,23.9822007663,24.1467840815,24.004399651536925,24.174459836100002,24.0168720799096,23.8419988267,24.1742999034,23.6756220925,24.034111894628477,24.03422795595862,24.009855918163925,24.1154151541,24.378318011399998,24.049299038473166
881,23.311228668800002,23.1153384815,23.4128583392,23.827708484200002,23.023372188499998,23.3827749522,23.759782860700003,23.8158331628,22.948684297199996,23.44464391848639,23.451719995100003,22.960539708600002,23.675889972100002,23.1775388527,23.520630883000003,23.3810004563,23.7082018677,23.2650842679,24.026684298400003,23.565850958899997
883,22.691993991100002,23.48979014353087,23.8624221812,24.6813939007,23.533115817341287,23.330147575918225,23.48077573215773,23.165419401999998,23.7541936714,23.63851429730707,23.48432830244464,23.6895749906,22.9937262778,22.922925882199998,23.4321302933,24.034798574,23.423362444499997,23.6005658285142,24.2235354199,23.3714581477
884,23.7621878785,24.46681971605028,25.082757703899997,24.700569971100002,24.432300243,24.305533000159926,24.419007601121,24.006059379499998,24.7915071035,24.513384157005877,24.332522221399998,24.47323769,24.290809284899996,24.341021064299998,24.5460838053,24.584251533901586,24.51014414625977,24.8067023481,24.9168979558,24.486886698836315
885,24.2130064419,24.3319124532,24.5352174139,24.335648999610243,23.7708337651,23.192277898,24.181273588132388,24.8179316886,24.688378440700003,24.3707380548,24.3163243873,23.918604948000002,23.989321928400003,24.1721690365,24.787936263200002,24.44456330645778,24.3046567137,24.2499751579,24.9476005928,24.4509420289
886,24.5361835936,24.5599038786,24.84923655194233,25.4345556531,24.093640473,23.9131889098,24.9364788346,25.3976152467,24.9599047817,24.8673635257,24.732867384499997,24.495865219499997,24.4597819692,24.636672848699998,25.2571174646,24.9990705723,24.8339175795,24.738057158221483,25.476854562,24.853441356233112
887,24.76034317688325,24.74707859728066,24.9113178595,25.7085343273,24.1651039117,23.717122064699996,24.9583748979,24.873953783124197,25.377972728699998,24.809915860694968,24.778091922612745,24.366231034400002,24.717385667546107,24.798731311732716,25.3581029956,24.91064131189068,24.8331978852,25.0107814731,24.860444085648247,24.9284340663
890,23.5896114226,24.144084988899998,24.5793446506,24.080356096282298,23.884096863200003,23.8995341356,24.466484675,24.07416195445399,24.2402151542,24.100633925913584,23.594567645100003,24.11191548272304,24.1590667222,23.781161758699998,24.3420197284,24.174075524299997,24.2203221481,24.128610093800003,24.117337609417334,24.0631603635
899,21.1783657133,21.87333594924441,22.492281344984274,23.6181265725,21.6902502261,20.363921061400003,21.8449299561,21.9081793738,22.1412946462,22.5525461702,22.179296726900002,22.053195568782904,21.1948101736,21.950938747,21.4392260606,24.2274609231,21.6168501032,21.8629030821,22.5527473481,21.4253285595
900,23.945077907399998,23.934705869299997,23.918814895500002,23.8424321663,23.8123322648,23.8293456705,23.3698698212,24.0707033929,24.185459099899997,23.9580070675,24.480785836,24.032530300300003,24.439295638,23.823996250100002,23.790890247199997,23.6763358189,23.836392673800002,23.7864991849,24.1774878284,23.958467869899998
901,23.797291180100004,23.8360278415,23.826333466799998,23.6269098091,23.8846789515,23.667564214099997,23.593696864600002,23.5260057738,23.9384010296,23.609503741300003,23.702821033600003,23.7372359875,23.691503780999998,23.9066274673,23.8631618891,23.8424069469,23.857496368200003,24.025268260100002,23.743022006100002,23.590892809099998
902,23.5611068073,23.6206112154,23.696562498400002,23.623007665065046,23.6415434128,23.591871669906272,23.6043786643524,23.381771837600002,23.6646334323,23.522579162600003,23.530696499,23.614937205500002,23.4966437485,23.619568922107415,23.869200592600002,23.6453614642,23.63457997630251,23.698084241500002,23.6389316542,23.56879073
903,23.475912564,23.5983201249,23.564616918475547,23.4893699141,23.572200450700002,23.328701472600002,23.48812471594524,23.2898747116,23.6243905986,23.55520316850859,23.3208269537,23.3853874152,23.498753019868204,23.667335308600002,23.479897295009824,23.565238528200002,23.681968936,23.53683351383963,23.4689627908,23.518164479683264
904,23.3618164858,23.582060101803936,23.6120024832,23.591389535700003,23.6557182352,23.494434998000003,23.548879306698165,23.59696726549906,23.9006085168,23.381109496999997,23.583073498228615,23.405876806,23.453610805,23.600267751161166,23.6714539381,23.64874367146004,23.794600657600004,23.601108934299997,23.7954352617,23.3998520217
905,23.920249876,23.9003262296,23.8749944058,23.791379810622626,24.0547050012,23.6063701013,23.269613403,23.6705235572,23.9705651123,23.7143014615,23.7150369854,23.6946622177,23.5491349123,23.9406945584,23.8368686536,23.8794060231,23.9613253743,24.0222205357,23.810659162230664,23.6974011658
906,22.844989554613452,22.984695155700003,23.092553739099998,22.7532957018,22.232236306199997,22.748027938499998,22.785353712843307,22.5010528985,23.071078662199998,22.885929108499997,22.9628404337,22.8696219454,22.906256708,22.80229784970981,23.0740999925,22.827432019312386,22.665244918400003,22.4286097997,22.5250782685,22.7811816643
907,24.126452882,24.0948094621,23.9441616257,23.826627070900003,24.0274984342,23.8668338967,23.8623729012,23.9609500027,24.048648820700002,24.011823173699998,23.9494799106,23.9454948566,24.1686068729,23.981645730300002,23.972937362800003,24.0312483731,24.1219151407,23.9953042582,23.927430506599997,24.042433564699998
908,22.856758003779362,22.805172588589976,22.911274415900003,22.6065063291,22.7426436843,22.734068176999997,22.6801254927,22.831604423931694,22.88043685656437,22.8361220183,22.829727237133056,22.6199050188,22.82524486601653,22.815049092008078,22.895050317800003,22.855456534815282,22.8370483138,22.839936156676814,22.7275908115,22.7800362216
909,23.9303622027,24.046813051599997,23.7929160242,23.566224065300002,24.0131515532,23.807976803699997,23.554412225900002,23.942147632399998,24.1152555262,23.811718785300002,23.8634147821,23.6902422615,24.0891518183,23.7666221094,23.9682940662,23.9041460884,23.800324265,24.0889260347,23.874857005046145,23.845135676399998
910,23.5581613249,23.461277751500003,23.369676789099998,23.274760077399996,23.347336599200002,23.306842543200002,23.070384194899997,23.6200865073,23.4147737402,23.2506165625,23.42104142721882,23.252529742399997,23.392401344638934,23.200127846999997,23.4439189095,23.693459828800002,23.576731094099998,23.401722510980353,23.42756795640261,23.400751253256246
911,23.3392390907,23.18793635850184,23.042680615100004,23.2272510638,23.1638596693,23.1769936234,23.3231716923,23.372302849,23.140076856700002,23.1339356261,23.2054932044,23.0589162368,23.220432592875063,22.9313490398,23.25264163673553,23.1966928587,23.21165210519104,23.205827947895312,23.1447267981,23.376263479499997
914,23.07124619931196,23.0120147887,23.117532675357257,23.0300092459,23.063838823950654,23.022281966856326,22.7182875247,23.010145296300003,23.369771225300003,22.9320428939,22.9708728824,22.870500866,23.2654297162,23.063320628878422,23.0485982208,23.1375370953,23.093857930757515,23.080358832637124,23.083256915255415,22.9112605493
915,23.358465600642763,23.347048813072824,23.6825519502,23.120066957,23.3840252670989,23.2169298473,23.1710090574,23.38358308235477,23.41605961625755,23.40926309324875,23.2368897402,23.37936292878082,23.2894492198,23.372358714365873,23.5116858953,23.3822349849,23.3399677103,23.4828131112,23.397416440857185,23.2331485186
918,23.007504645500003,22.697969079499998,22.883784443400003,23.1838335608,23.052864350434188,23.125351654099997,23.1820708215,23.5283614038,23.0777924372,23.4671273155,22.8604875067,23.045974758588986,22.186650832199998,23.095090007899998,23.123814633600002,22.6992140927,23.047874081074117,23.082252684156924,22.9451843739,23.044094550178592
924,24.6411454977,25.0927888347,25.6683116468,24.99212653611034,25.225126360999997,24.786976706799997,24.8110042909,25.03935901193893,25.0761840329,25.078943881295604,24.7468714868,25.0605562222168,24.7985562179,25.130984592717848,24.5960798734,25.753372065100002,25.854234984899996,25.057277368562346,25.10608945527076,25.069616760989753
925,24.910446745599998,25.1652542311,24.4905499852,24.8537264636,24.9767212969,24.7196718262,24.82883777475112,24.5524156039,24.7676943641,25.1258397983,24.79340379209845,24.8581079021,25.2116425348,25.0982397031,24.7408301531,24.78776080347251,24.6224011843,24.7228718274,24.800995814495923,24.84908366256945
926,23.8153602076,24.215465732,24.724547681199997,24.2999342403,24.309908308437294,23.8499114486,24.20710440562525,24.0319206213,24.666210755999998,24.7620453761,23.812610718000002,24.474447692800002,24.4466462095,24.078216534299997,23.9306775652,24.931348454899997,24.330654653499998,24.586578880300003,24.581333126100002,24.1716060171
928,24.2179538314,24.6080347164,25.1692349321,24.3274475973,24.770059835399998,24.5496886356,24.7456064715,24.7355492044,24.804556596199998,25.0586848596,24.5584470668,24.6055865297,24.235853196199997,25.5665591029,24.5728911182,25.2183282344,25.3787033144,24.335413580700003,24.766653443499997,25.5409836214
931,25.048890884299997,26.0369493719,25.316013257718527,25.300891377888664,25.6308674226,25.451713183451545,25.8437529481,25.371083575758682,24.6759192848,25.21966357501392,25.7913606133,25.5990299188,25.403143624678194,25.9300260785,25.3724369324,25.1958465008,25.7990822608,24.845456021100002,25.332049572856167,25.348558522399998
932,23.0716074254,22.7399099598,23.482985307600003,23.850111800300002,23.465204235250333,23.507413750799998,23.378117956921592,23.352415355882336,23.499255071599997,23.8701773302,22.9363387694,23.517517430100003,22.883617913200002,24.1996363377,22.813072730300004,23.495890348345764,23.7139668019,24.0068654769,22.7388219423,23.544401941500002
933,23.9625639768,24.090531769400002,24.410845110100002,24.121605196399997,24.2035886369,24.4556898379,24.1379086766,24.2447434991,24.048560224699997,24.5360957854,24.2406284957,24.2076599822,23.903430042399997,24.7005227431,23.908063681599998,24.221172683482443,24.1583770028,24.4205489149,23.6954906758,24.2698220251
934,24.6589853335,24.6834489377,24.7474483162,24.7074308712,24.73398496621988,24.9706496462,24.7483892742,24.7985800775,24.749693457,25.037385498000003,24.67768299733022,24.6640570477,24.4496440669,25.0440155144,24.4770742394,24.6800842621,24.585720644600002,24.9806648717,24.721330092890458,24.716598595700003
935,23.837172954499998,24.15949749070659,24.5507698616,24.4893214375,24.3437253232,24.0789682625,24.0191708158,24.09002326813945,24.411036750999997,24.152505447127954,23.981532923099998,24.148474074635686,23.6325625048,24.822782802,23.8261140544,24.213929046678462,24.178942411999802,24.318523367399997,23.4056955182,24.151885832835628
937,24.6762378597,24.727623699000002,24.7065063465,25.0771582937,25.284182493600003,25.371867244,25.0469608425,24.8916988436,25.1507933586,24.9262020575,24.8189502123,25.3615610483,24.696082059400002,25.3103668161,24.8996030202,25.003734737,25.0108037117,25.0466402244,24.6898743084,25.0259589143
938,25.5568812022,25.2246462922,25.924436319899996,25.7742264934,25.727123585,25.781752165500002,25.8582583236,25.763335653181812,26.2973562215,26.360379300300004,25.5393489432,25.811262000303863,25.718596940330304,26.4676179075,25.506486057199997,25.8472716997898,25.8454268731,26.079727246599997,25.473305690900002,25.9906269767
941,25.4857391419,25.754882420799998,25.8666658136,25.877926841599997,25.972875458,25.8926558525,25.7616278762,25.587158755414087,26.4500900954,25.6692302973,25.126487892399997,26.047407254,24.7478031553,26.373610733099998,25.251534631,25.728031652037885,26.275014120500003,26.0904547352,24.5555932894,25.9969442789
943,23.8498281358,23.597974975108627,23.3121851168,23.62333494399252,23.1253537692,23.7766304287,23.1118593645,23.60028508575802,23.61056100648661,23.494949802399997,23.6048079912046,24.119773779099997,23.561073642800004,23.6825711338,23.663515301599997,23.3189514135,23.58955343319592,23.957676501799998,23.59128959205174,23.618799614082086
947,24.8448332589,24.663919098387804,24.862750070900002,24.637531331157085,25.332573244299997,24.558450717677324,24.6776164277,25.3946531627,24.7947682593,24.9688458111,24.74172101180031,23.502191865500002,24.2290457655,24.68458083880944,25.5988990599,25.3180120457,24.710244410825,24.1253620193,24.964966923000002,23.794957131100002
949,24.5789402745,24.250938768118473,24.163175628275425,24.5639265754,23.6335396732,25.1299497154,24.1880188954,24.29235516745165,23.9637499176,24.12222052613685,24.290412023983475,24.26356909832039,23.567855397800002,24.19552556700272,24.928855023,24.296553039899997,23.777587055300003,24.22663418729346,24.334789690900003,24.27080134056369
957,24.546327721653235,24.4650377184,24.364582099,24.5013669258,24.8688824706,24.510954632869627,24.5112262463,24.6954745646,24.3384143264,24.461707972870432,24.6138663906,24.537731616,24.623995895100002,24.5978347927,24.843303671300003,24.539592197209817,24.495658433499997,24.5966236721,24.578595757800002,24.3974864864
958,24.5114794555,24.103863511100002,24.137218817339814,24.760373862399998,24.4183725219,24.044505095399998,24.14731824329171,24.108950265900003,24.114510371296742,24.1656193994,24.197069280100003,23.8498817004,23.989801727899998,24.254524571799998,23.9551162982,23.9689216775,24.1501069812041,24.225047147199998,24.14951229800244,24.0207646415
959,23.1116795835,23.777800442399997,22.91700531,23.190956302935763,23.235201618871997,23.569195005799997,23.432674167,23.1279659734575,23.24671762386935,23.799666626300002,22.833153661399997,23.18547682419825,22.2439276762,23.22932715536604,23.186503265933254,22.9191508119,23.3626663469,23.1647318467,22.950371771700002,23.184743942794555
960,24.077363026500002,25.067937677800003,24.1175658842,24.771545960999998,24.339940259795785,24.7628047571,24.2302511263,23.8076523808,23.9135566542,24.1554023162,24.367144522111335,24.5964036559,24.6271798264,24.5158343101,24.7415411341,24.25769599418834,24.3417678763,24.1731497493,24.044638008299998,24.238145029000002
961,24.471820242199996,23.38632758095108,22.970366882199997,23.395247735063183,23.338855340141144,23.378535039346296,22.9397766864,22.8993045269,24.0024519539,23.345872701199998,22.568740359299998,23.595198719699997,23.365573520610884,23.367770454829685,23.6405340894,23.315428432892055,23.456666676599998,23.40224436016609,22.8950460202,23.39409086973287
963,24.7982395709,22.643760024099997,25.3649670043,25.0375692368,22.221609455,22.1992954223,22.2812445802,23.787687952063784,23.7479882487,23.790960559078115,23.959110786100002,23.302564186199998,23.52932649174167,23.526526842460516,22.5193541798,23.92416019716406,23.1142691163,22.7254710136,25.9216259732,23.664725043312636
964,25.4223184754,24.5241543191,25.650674892199998,24.8830937127,23.5533476957,24.8781158298,24.6545279502,24.4953277767,24.130631094499996,25.249769104400002,24.7808029981,25.1824642787,24.870580571199998,24.8612637456,25.369888406199998,24.2934175519,24.618603946999997,25.5870683246,24.758313348342497,23.7708457241
967,23.24176998714311,23.5409192744,23.0122377169,23.17881515676054,23.3026905044,23.242032563777038,23.2533977025,23.254878538299998,22.4776404688,23.196186560900003,23.196170447586262,23.175238402766237,23.2078876884523,23.158258571482065,22.9640891908,23.090197357399997,23.1009355642,22.9503546785,23.2607328141,23.3529067071
969,25.251543392800002,23.7604221346,25.16142519277956,24.9901853954,25.8380309176,24.837866954322113,25.015431883320055,25.4916360781,25.09364236483144,25.12493939002474,23.003408843899997,25.1328752432119,24.907417655135852,25.827803657399997,25.0347066099,25.5414161374,25.2419377969,26.3335644257,25.10131799192408,25.4013249748
970,23.4266895973,24.159750272800004,23.84761561317333,23.820524322262756,23.83280459426126,23.78354258089201,23.2218025455,24.2637232717,23.722441294299998,23.640335464699998,23.723893772399997,23.85506738963463,24.376586114499997,23.709334604299997,23.812858585916658,23.7415093947,23.827451966061968,24.1789009112,23.760544700700002,23.8254058925612
971,22.157313935999998,22.319367530828632,22.3120809983,22.037906306900002,22.180893251100002,22.3551317826,22.311414388503707,22.392118526199997,22.4164623523,22.2821165666,22.2093037243,22.35547900388691,22.364272535379254,22.2993514114,22.347515634153456,22.36620880487179,22.374810060763586,22.359078175732144,22.36794539063044,22.254155869499996
972,23.01787206801522,22.9273514629,23.026048311300002,22.4333661906,22.784835018400003,23.4500078574,22.887203480100002,23.048646171799998,23.064112492800003,23.2471759955,22.580976589699997,22.7402714936,22.949475672800002,22.976897950799998,22.989867408200002,23.007059321879666,23.052259545300004,22.997428048499998,23.2005835545,22.9861065308
979,24.800362663465364,24.9704335236,24.90965095394311,24.1578372417,25.8932982265,23.9858727454,24.604147977600004,24.5431734399,24.903228057317715,24.81447874315758,24.884520327267854,26.2110405065,24.868330378327993,24.266713853800002,25.5368795575,24.968062872439788,26.315094286,24.3661334677,24.438143356599998,25.0500161775
981,24.1500104009,24.330717650064734,24.252491112399998,24.434140853200002,24.34231840709881,24.2505483632166,24.0677252169,24.390032637561504,24.3959117451,24.338935261282824,24.338490152057414,24.2558573863,24.4780075988,24.1896051652,24.33682648951271,24.6646435534,24.5391846813,24.33391659143159,24.5529443351,24.7971396486
983,24.63161407,25.5099396354,24.9580474388,25.328504237199997,24.8026494445,25.155914710700003,24.9154968392,24.654227129899997,24.7936607449,25.0868794035,25.753750230700003,25.374479086799997,24.781424794699998,24.9204363763,25.2949670264,24.877347216100002,25.2574667065,24.9294970114,24.744343197600003,25.1484722035
984,24.004086205900002,23.8540237604,23.9000638096,23.562345491,23.995936365100004,23.8340731808,23.7328750085,23.6067152085,23.8521073985,23.82474307783793,24.118220888699998,24.0304135441,23.772947519099997,23.907464946999998,23.794829830300003,23.7750312557,23.940833080700003,23.876051431999997,23.7432592616,23.752978052800003
985,24.4921462477,24.193197039208428,23.8967203788,24.151986683066447,24.0168371674,24.534491841999998,24.081368641799997,24.1009639225,24.090334402334822,24.3924359325,24.164280105379518,24.17298222292875,24.039385786300002,24.0390992938,24.3499556581,23.781813467800003,23.985326763000003,24.6605209507,24.002142387,24.1580831856
986,23.9924277648,23.6158516919,23.545408680100003,23.108860593000003,23.816591692800003,23.584103665,23.1148439753,23.1858851142,23.268345086100002,23.404377714699997,23.2753133447,22.9061046106,23.1763560616,23.712558779800002,23.09196058,23.6307895778,23.5294590146,23.3070452402,23.3651103659,23.5484688237
990,24.2527068296,24.1296403507,24.054450755700003,24.119841148899997,24.2098782633,24.151088896599997,24.0085967231,24.0424905774,24.28506699,23.9565103867,24.2547737129,24.0360393913,24.1051405696,24.0357445002,24.3159059038,24.129553993492717,24.238399761999997,24.118654861327208,24.121564349587477,24.0889249175
991,23.318367474099997,23.2137767548,23.9863207979,23.5186426993,23.54890672560257,23.38695545478602,23.4434187181,23.6879454659,23.2936811878,23.54344349040164,23.48804944134721,23.695959138600003,22.8657888077,23.52559318808255,23.480665877800003,24.1687362799,23.538675207630305,23.540723903743938,23.287836975100003,23.502279031082075
992,24.00480762550362,24.864606710100002,24.3939044076,24.14336923719977,24.718208005500003,23.1966353664,23.3048627745,24.15864662213123,24.287993267260617,24.23412131383628,24.2336576139,24.135720238490762,23.9093125496,24.5111002642,23.5154416818,24.951586393499998,23.9896982167,24.212693462745865,24.217596846039793,24.117818086546926
993,23.4292041416,24.1527150408,23.776076280199998,23.5907773934,24.0029345411,22.827170138299998,23.490345985864362,23.321897409400002,23.474269213899998,23.175363906100003,23.538530819200002,23.0144189667,23.6203606667,23.54484040254087,23.678032178800002,23.8495774605,23.172505420700002,23.7218241919,23.53599654578893,23.5535171621
994,23.854182039434896,24.4069976894,23.8127923513,23.6696934718,23.6078014812,23.4423575359,23.8977853848,24.8645183811,23.826591186583148,23.847645440100003,23.867390680610225,23.7676679689,24.5995158699,23.260415152399997,23.490107557800002,23.7569632572,23.823620109882754,23.7320065279,23.8662592044482,23.3897311862
995,23.126854730740728,23.1571690809,23.011533195300004,22.944520335300002,23.203415517,23.2983666162,23.095201001827306,23.0196662269,22.962978325199998,22.912772797600002,22.5790299679,23.112729085352555,23.107297316999997,23.1367946515,23.08529835276751,23.0820846454347,23.1168482017,23.478814557899998,23.080694451123716,22.964025997800004
998,23.2551157381,23.47557094293126,23.51292886503471,23.5229213755,23.4766572398,23.449264409019708,23.9246826152,23.060814836,23.453974033356126,23.5579441525,23.43543030853508,23.471923218714,23.429079713476177,23.461197728251406,23.432176822249346,23.6248564389,22.918612840999998,23.889843622399997,23.5117634759,23.087172456300003
1004,23.787204343800003,23.6001186916,23.9942306825,23.7855111791,23.76913735539575,23.7187614035,23.454475313499998,23.9018728534,23.936496209899996,23.5986996086,23.935041465799998,23.775927649499998,23.8000558637,23.993563148499998,23.8977638235,23.5444941459,23.727614836500003,23.78294146552356,23.78554541828848,23.7264141331
1006,23.7942775475,23.801425662399996,23.8523274988,23.9399911253,23.703895988221305,23.7556344153,23.71718093620577,23.755306491837718,23.66881731449995,23.5728670785,23.991741443000002,23.708431703400002,24.038428752199998,23.698064497869318,23.756021675247794,23.690597203000003,22.958790221100003,23.726851006532527,23.71934281056805,23.6110811033
1007,23.7505791903,23.2712203308,22.957716514,23.5121952936,23.5416712811,23.438908527,23.364468667640143,23.328442514000002,23.0708146796,23.3720647853,23.3833734952,23.3540549706,23.275113199299998,23.3461380866,23.4327603287,23.1362689615,23.5591263276,23.437017305,22.9720556531,23.1296787013
1008,23.7002521812,23.427531985199998,23.6226247003,23.8517457798,23.652945769228186,23.64939000459207,23.653185140376348,23.604398090300002,23.634557533607207,23.4653488966,23.812142993800002,23.7420309079,23.7849126731,23.646706474197384,23.68456754070437,23.4825009512,23.4866932826,23.934620680300004,23.65723239862822,23.6858364907
1009,22.584307822600003,23.138017848,22.5405555181,22.708307579899998,22.944707578000003,23.543549829499998,22.7145309242,22.3878895875,22.7062006988,23.0831105178,23.1316271994,22.7784409308,23.373920111700002,22.767958374000003,22.843719827367615,22.1868909471,22.8816924586,22.903010014699998,22.7739925796,22.6973536647
1012,23.435757190700002,24.6982894753,23.897354612968265,23.84394056515242,23.947415370399998,23.872974866276742,23.849727038574272,23.80989653555238,23.9852168256,23.882197019226105,23.735417295999998,23.954075190799998,23.86424608978861,23.7856647516,23.817207224519642,23.7210551788,23.8596013769,24.0701753597,23.864465214118987,23.4795940631
1013,24.6205593757,24.9652898945,24.4710598271,24.536713273587615,24.972991476700003,23.8180867157,24.1859605709,24.8556605053,24.529238837883387,24.49688664780506,24.9608842523,24.369475883299998,25.2571663508,24.7399729056,24.4840550032,24.397061175100003,24.6112834815,24.499643348899998,24.0590360433,24.740250198200002
1014,23.795968477031582,23.805810308473795,23.5054369921,23.5499348358,23.78557096706035,23.781867341747777,24.0676349911,23.5152481502,24.1619879644,23.9422354515,23.857231111399997,23.3763540364,23.5285359746,23.79227760427755,24.0790463729,23.786120916336074,24.0562804868,23.780426736366113,23.5253708417,23.786315533864222
1015,24.0261468232,24.552741158099998,24.6587267229,24.237081619356193,24.2877987848,24.5178038562,24.4928374341,23.8253497542,24.261199801154735,24.4152350263,24.2505612901814,23.9861462836,24.243552160178382,24.32050034248494,24.2832317022,24.7852039575,24.2660648585,24.146252471,23.963658608000003,24.275944534988426
1020,23.52797588869534,23.6073305763,23.8364260673,23.4773633432,23.720257176599997,23.2057400054,23.7025141833,23.595993190920407,23.9100211559,23.621460343200003,23.5139278077,23.5879424593,22.980253037199997,23.625885193641736,23.4589809159,24.028847264,23.980145877800002,23.270304631,23.394646323200003,23.599362613642654
1021,23.974987093699998,24.875291941999997,24.725287967899998,23.7507170918,24.375637036700002,23.5934810086,24.151414002600003,24.019471392,24.1071731304,24.63140948,23.892172877199997,24.4434681587,24.7134365043,24.752253150700003,23.943684816999998,24.8092800881,24.536266694800002,24.745223018,24.1967965847,24.1486445702
1022,24.661736676978027,25.0431904652,24.65501623640984,24.699092526599998,24.666417853192144,24.5068038588,24.8384122375,24.690707895774736,24.7965408918,24.60972800351509,25.0015238429,24.6912902308561,24.64821907582845,24.641906445500002,24.747742760500003,24.67100921610917,24.2404710979,24.874333209499998,24.67130502231791,24.5786859401
1025,23.337122364542825,23.304578061597724,23.6575321718,23.4621751213,23.093786982399997,23.3638350581,23.249214644699997,23.3066404414087,23.4526683509,23.3340664483,23.2031503973,23.3206873619,23.0772096753,23.1442703561,23.578069897800003,23.0356433327,23.315314174639887,23.511725681599998,22.9494417335,23.234460044099997
1026,22.8027100671,23.1058203957,23.00533453699259,22.9833733433,23.0187983817,22.570982623899997,22.5800276573,23.2818953188,22.748448857899998,23.1274918067,23.0330171424,22.49422194,22.913673614006235,22.7882359937,23.216673326,23.000568655113373,22.801507431300003,22.8850521596,22.930278064299998,22.855492115700002
1028,23.4463698979,23.358905545401978,23.389713986471698,23.0661904221,23.356690131500002,23.363526091469843,23.4696409425,23.354405942367094,23.291380934299998,23.3312982911,23.283847675,23.370219250156918,23.249993857600003,23.3159001897,23.242038754299998,23.367682975244797,23.2410128043,23.733512699299997,23.368147011083547,23.350169624528238
1029,23.7379317989,23.2537150864,22.9948926456,23.308198992199998,23.466647886399997,23.160942089899997,23.5976552862,23.3391819043,23.2596669017,22.8101939365,23.298006848504922,23.111477155,23.209993690700003,23.21772898933838,23.4475840898,22.9745181444,22.8161149859,23.603087991,23.226610862806602,22.9750422258
1031,23.3203095363,22.72211667453602,22.5085003029,22.6804751621,22.389316865799998,22.510716469400002,22.718094300863513,22.3649525802,22.786634086445627,22.695991428000003,22.747855924035964,22.764076109586686,22.6231765244,22.69786922691297,22.770510258464327,22.6059234962,22.3567736625,22.9504622454,23.2525006032,22.733651372499185
1041,24.740300793717097,24.9400261648,25.4275313959,24.3957375313,24.591248919699996,24.751905335828027,25.097002745900003,24.862446513793277,24.847278813215283,24.7332510422,24.825351423165326,24.0527563595,24.80083064045565,25.1726507068,24.6976352895,25.303790715199998,25.4509071299,24.5379569892,24.960438105300003,25.356751151799998
